ticker,date
LLTC,2017-01-17 00:00:00
LLTC,2017-04-18 00:00:00
LMCA,2011-02-10 00:00:00
LMCA,2011-05-06 00:00:00
LMCA,2011-08-09 00:00:00
LMCA,2012-11-30 00:00:00
LMCA,2012-05-08 00:00:00
LMCA,2013-02-28 00:00:00
LMCA,2013-05-08 00:00:00
LMCA,2013-08-06 00:00:00
LMCA,2013-11-05 00:00:00
LMCA,2014-02-28 00:00:00
LMCA,2014-05-08 00:00:00
LMCA,2014-08-05 00:00:00
LMCA,2014-11-04 00:00:00
LMCA,2015-02-25 00:00:00
LMCA,2015-05-08 00:00:00
LNCR,2006-02-13 00:00:00
LNCR,2006-04-24 00:00:00
LNCR,2006-07-24 00:00:00
LNCR,2006-10-23 00:00:00
LNCR,2007-02-12 00:00:00
LNCR,2007-04-23 00:00:00
LNCR,2007-07-23 00:00:00
LNCR,2007-10-22 00:00:00
LNCR,2008-02-11 00:00:00
LNCR,2008-04-21 00:00:00
LNCR,2008-07-21 00:00:00
LNCR,2008-10-20 00:00:00
LNCR,2009-02-09 00:00:00
LNCR,2009-04-20 00:00:00
LNCR,2009-07-20 00:00:00
LNCR,2009-10-19 00:00:00
LNCR,2010-02-08 00:00:00
LNCR,2010-04-19 00:00:00
LNCR,2010-07-19 00:00:00
LNCR,2010-10-18 00:00:00
LNCR,2011-02-07 00:00:00
LNCR,2011-04-18 00:00:00
LNCR,2011-07-18 00:00:00
LNCR,2011-10-17 00:00:00
LNCR,2012-02-06 00:00:00
LNCR,2012-04-16 00:00:00
LNCR,2012-07-16 00:00:00
LOGI,2017-07-26 00:00:00
LRCX,2008-04-01 00:00:00
LRCX,2007-10-29 00:00:00
LRCX,2008-01-29 00:00:00
LRCX,2008-04-23 00:00:00
LRCX,2009-07-29 00:00:00
LRCX,2010-10-20 00:00:00
LRCX,2015-10-21 00:00:00
LRCX,2017-07-26 00:00:00
LVLT,2006-02-07 00:00:00
LVLT,2006-04-25 00:00:00
LVLT,2006-07-25 00:00:00
LVLT,2006-10-24 00:00:00
LVLT,2007-02-08 00:00:00
LVLT,2010-10-28 00:00:00
LVLT,2016-11-03 00:00:00
LVLT,2017-04-27 00:00:00
LVLT,2017-07-26 00:00:00
MAR,2006-02-09 00:00:00
MAR,2006-04-20 00:00:00
MAR,2006-07-13 00:00:00
MAR,2006-10-05 00:00:00
MAR,2007-02-08 00:00:00
MAR,2007-04-19 00:00:00
MAR,2008-10-02 00:00:00
MAR,2010-10-06 00:00:00
MAR,2017-04-26 00:00:00
MAR,2017-07-26 00:00:00
MAT,2006-01-30 00:00:00
MAT,2006-04-18 00:00:00
MAT,2006-07-17 00:00:00
MAT,2006-10-16 00:00:00
MAT,2007-01-29 00:00:00
MAT,2007-04-16 00:00:00
MAT,2017-02-06 00:00:00
MAT,2017-07-19 00:00:00
MCHP,2009-05-07 00:00:00
MCHP,2010-05-05 00:00:00
MCHP,2011-01-27 00:00:00
MCHP,2017-05-03 00:00:00
MCHP,2017-08-14 00:00:00
MDLZ,2006-01-30 00:00:00
MDLZ,2006-04-19 00:00:00
MDLZ,2006-07-24 00:00:00
MDLZ,2006-10-23 00:00:00
MDLZ,2007-01-31 00:00:00
MDLZ,2007-04-18 00:00:00
MDLZ,2017-04-26 00:00:00
MDLZ,2017-07-26 00:00:00
MEDI,2007-05-03 00:00:00
MNST,2006-03-09 00:00:00
MNST,2006-05-09 00:00:00
MNST,2006-08-07 00:00:00
MNST,2007-05-14 00:00:00
MNST,2007-06-06 00:00:00
MNST,2007-06-19 00:00:00
MNST,2008-02-28 00:00:00
MNST,2009-05-07 00:00:00
MNST,2012-02-23 00:00:00
MNST,2012-05-09 00:00:00
MNST,2017-08-03 00:00:00
MRVL,2017-09-05 00:00:00
MSFT,2017-04-20 00:00:00
MSFT,2017-07-20 00:00:00
MU,2006-12-21 00:00:00
MU,2009-09-29 00:00:00
MU,2010-12-22 00:00:00
MU,2017-06-29 00:00:00
MWW,2006-12-26 00:00:00
MWW,2007-02-22 00:00:00
MWW,2010-07-29 00:00:00
MWW,2010-10-28 00:00:00
MWW,2011-07-28 00:00:00
MWW,2016-08-09 00:00:00
MWW,2016-11-03 00:00:00
MXIM,2006-01-25 00:00:00
MXIM,2006-08-04 00:00:00
MXIM,2007-02-01 00:00:00
MXIM,2007-07-10 00:00:00
MXIM,2007-11-08 00:00:00
MXIM,2008-02-07 00:00:00
MXIM,2009-08-06 00:00:00
MXIM,2009-01-29 00:00:00
MXIM,2009-04-30 00:00:00
MXIM,2009-08-06 00:00:00
MXIM,2009-10-29 00:00:00
MXIM,2010-01-28 00:00:00
MXIM,2010-04-29 00:00:00
MXIM,2010-07-29 00:00:00
MXIM,2010-10-28 00:00:00
MXIM,2011-01-20 00:00:00
MXIM,2011-04-21 00:00:00
MXIM,2017-07-20 00:00:00
MYL,2006-02-02 00:00:00
MYL,2006-05-09 00:00:00
MYL,2007-05-24 00:00:00
MYL,2007-07-25 00:00:00
MYL,2007-11-01 00:00:00
MYL,2008-02-27 00:00:00
MYL,2008-05-08 00:00:00
MYL,2009-02-19 00:00:00
MYL,2009-10-29 00:00:00
MYL,2010-07-28 00:00:00
MYL,2011-05-03 00:00:00
MYL,2012-02-21 00:00:00
MYL,2013-08-01 00:00:00
MYL,2017-03-01 00:00:00
MYL,2017-05-02 00:00:00
MYL,2017-08-08 00:00:00
NFLX,2017-07-17 00:00:00
NIHD,2017-08-10 00:00:00
NTAP,2017-08-16 00:00:00
NUAN,2017-08-14 00:00:00
NVDA,2010-08-12 00:00:00
NVDA,2010-11-11 00:00:00
NVDA,2017-05-11 00:00:00
NVDA,2017-08-10 00:00:00
NXPI,2010-08-04 00:00:00
NXPI,2010-11-02 00:00:00
NXPI,2010-11-02 00:00:00
NXPI,2011-02-15 00:00:00
NXPI,2011-05-04 00:00:00
NXPI,2011-07-28 00:00:00
NXPI,2011-11-01 00:00:00
NXPI,2012-02-09 00:00:00
NXPI,2012-04-26 00:00:00
NXPI,2017-02-01 00:00:00
NXPI,2017-04-24 00:00:00
NXPI,2017-07-26 00:00:00
ORCL,2010-09-16 00:00:00
ORCL,2017-06-21 00:00:00
ORLY,2006-02-28 00:00:00
ORLY,2006-04-25 00:00:00
ORLY,2006-07-26 00:00:00
ORLY,2006-10-24 00:00:00
ORLY,2007-02-27 00:00:00
ORLY,2007-04-24 00:00:00
ORLY,2008-04-22 00:00:00
ORLY,2016-07-27 00:00:00
ORLY,2017-07-26 00:00:00
PAYX,2006-03-28 00:00:00
PAYX,2006-06-28 00:00:00
PAYX,2006-09-26 00:00:00
PAYX,2006-12-20 00:00:00
PAYX,2009-03-25 00:00:00
PAYX,2016-07-06 00:00:00
PAYX,2017-06-28 00:00:00
PCAR,2006-01-31 00:00:00
PCAR,2006-04-25 00:00:00
PCAR,2006-07-25 00:00:00
PCAR,2006-10-24 00:00:00
PCAR,2007-01-30 00:00:00
PCAR,2007-04-24 00:00:00
PCAR,2007-07-24 00:00:00
PCAR,2007-10-24 00:00:00
PCAR,2008-01-29 00:00:00
PCAR,2008-04-22 00:00:00
PCAR,2008-07-22 00:00:00
PCAR,2008-10-21 00:00:00
PCAR,2009-01-30 00:00:00
PCAR,2009-04-28 00:00:00
PCAR,2009-07-28 00:00:00
PCAR,2009-10-27 00:00:00
PCAR,2010-01-29 00:00:00
PCAR,2010-04-20 00:00:00
PCAR,2010-07-27 00:00:00
PCAR,2010-10-26 00:00:00
PCAR,2011-02-01 00:00:00
PCAR,2011-04-19 00:00:00
PCAR,2011-07-26 00:00:00
PCAR,2011-10-25 00:00:00
PCAR,2012-01-31 00:00:00
PCAR,2012-04-24 00:00:00
PCAR,2012-07-24 00:00:00
PCAR,2012-10-25 00:00:00
PCAR,2013-01-31 00:00:00
PCAR,2013-04-23 00:00:00
PCAR,2013-07-23 00:00:00
PCAR,2013-10-29 00:00:00
PCAR,2014-01-31 00:00:00
PCAR,2014-04-29 00:00:00
PCAR,2017-07-25 00:00:00
PCLN,2007-11-08 00:00:00
PCLN,2010-05-10 00:00:00
PCLN,2010-08-03 00:00:00
PCLN,2017-05-03 00:00:00
PCLN,2017-08-03 00:00:00
PDCO,2006-02-23 00:00:00
PDCO,2006-05-25 00:00:00
PDCO,2006-08-24 00:00:00
PDCO,2006-11-22 00:00:00
PDCO,2007-02-22 00:00:00
PDCO,2007-05-24 00:00:00
PDCO,2007-08-23 00:00:00
PDCO,2007-11-21 00:00:00
PDCO,2008-11-20 00:00:00
PDCO,2017-08-24 00:00:00
PPDI,2006-02-08 00:00:00
PPDI,2006-04-17 00:00:00
PPDI,2006-07-17 00:00:00
PPDI,2006-10-16 00:00:00
PPDI,2007-02-05 00:00:00
PPDI,2007-04-17 00:00:00
PPDI,2007-07-17 00:00:00
PPDI,2009-04-21 00:00:00
PPDI,2009-07-21 00:00:00
PPDI,2009-10-27 00:00:00
PPDI,2010-02-08 00:00:00
PPDI,2010-04-26 00:00:00
PPDI,2010-07-27 00:00:00
PPDI,2010-10-26 00:00:00
PPDI,2011-02-08 00:00:00
PPDI,2011-04-26 00:00:00
PPDI,2011-11-02 00:00:00
PRGO,2006-02-02 00:00:00
PRGO,2006-04-27 00:00:00
PRGO,2006-08-09 00:00:00
PRGO,2006-10-31 00:00:00
PRGO,2007-02-01 00:00:00
PRGO,2007-05-08 00:00:00
PRGO,2007-08-23 00:00:00
PRGO,2009-11-02 00:00:00
PRGO,2010-04-29 00:00:00
PRGO,2010-08-12 00:00:00
PRGO,2010-11-02 00:00:00
PRGO,2011-02-01 00:00:00
PRGO,2011-05-03 00:00:00
PRGO,2015-04-21 00:00:00
PRGO,2017-08-09 00:00:00
PTEN,2006-03-30 00:00:00
PTEN,2006-05-03 00:00:00
PTEN,2006-08-03 00:00:00
PTEN,2006-11-01 00:00:00
PTEN,2007-02-22 00:00:00
PTEN,2007-05-03 00:00:00
PTEN,2008-10-30 00:00:00
PTEN,2009-07-30 00:00:00
PTEN,2009-10-29 00:00:00
PTEN,2010-04-29 00:00:00
PTEN,2010-07-29 00:00:00
PTEN,2010-10-28 00:00:00
PTEN,2011-02-03 00:00:00
PTEN,2011-04-28 00:00:00
PTEN,2017-07-27 00:00:00
QCOM,2008-11-06 00:00:00
QCOM,2010-07-21 00:00:00
QCOM,2017-07-19 00:00:00
QGEN,2017-07-27 00:00:00
QVCA,2006-08-09 00:00:00
QVCA,2006-11-06 00:00:00
QVCA,2007-05-08 00:00:00
QVCA,2007-11-09 00:00:00
QVCA,2008-02-28 00:00:00
QVCA,2008-05-09 00:00:00
QVCA,2008-08-11 00:00:00
QVCA,2008-10-30 00:00:00
QVCA,2009-02-25 00:00:00
QVCA,2009-05-08 00:00:00
QVCA,2009-08-07 00:00:00
QVCA,2009-11-09 00:00:00
QVCA,2010-02-25 00:00:00
QVCA,2010-05-07 00:00:00
QVCA,2010-08-09 00:00:00
QVCA,2010-11-05 00:00:00
QVCA,2011-02-28 00:00:00
QVCA,2011-05-06 00:00:00
QVCA,2014-11-04 00:00:00
QVCA,2015-02-25 00:00:00
QVCA,2015-05-08 00:00:00
QVCA,2017-08-04 00:00:00
REGN,2006-02-24 00:00:00
REGN,2006-05-03 00:00:00
REGN,2006-08-03 00:00:00
REGN,2006-11-06 00:00:00
REGN,2007-03-01 00:00:00
REGN,2007-05-02 00:00:00
REGN,2007-08-01 00:00:00
REGN,2007-11-06 00:00:00
REGN,2008-02-27 00:00:00
REGN,2008-05-01 00:00:00
REGN,2008-07-31 00:00:00
REGN,2008-11-04 00:00:00
REGN,2009-02-26 00:00:00
REGN,2009-04-30 00:00:00
REGN,2009-08-04 00:00:00
REGN,2009-11-03 00:00:00
REGN,2010-02-18 00:00:00
REGN,2010-04-29 00:00:00
REGN,2010-07-28 00:00:00
REGN,2010-10-28 00:00:00
REGN,2011-02-17 00:00:00
REGN,2011-05-03 00:00:00
REGN,2011-07-28 00:00:00
REGN,2011-10-27 00:00:00
REGN,2017-02-14 00:00:00
REGN,2017-08-03 00:00:00
RHT,2010-09-22 00:00:00
RHT,2010-12-21 00:00:00
RHT,2017-06-20 00:00:00
ROST,2009-05-21 00:00:00
ROST,2010-03-18 00:00:00
ROST,2010-05-20 00:00:00
ROST,2010-08-19 00:00:00
ROST,2010-11-18 00:00:00
ROST,2017-08-17 00:00:00
RYAAY,2017-06-12 00:00:00
SBAC,2006-02-20 00:00:00
SBAC,2006-05-08 00:00:00
SBAC,2006-08-03 00:00:00
SBAC,2006-11-06 00:00:00
SBAC,2007-02-22 00:00:00
SBAC,2007-05-07 00:00:00
SBAC,2009-07-28 00:00:00
SBAC,2009-10-29 00:00:00
SBAC,2010-02-25 00:00:00
SBAC,2010-05-04 00:00:00
SBAC,2010-08-02 00:00:00
SBAC,2010-10-28 00:00:00
SBAC,2011-02-24 00:00:00
SBAC,2011-04-28 00:00:00
SBAC,2017-07-27 00:00:00
SBUX,2006-05-12 00:00:00
SBUX,2006-08-11 00:00:00
SBUX,2017-04-20 00:00:00
SBUX,2017-07-27 00:00:00
SHLD,2017-08-24 00:00:00
SIAL,2006-02-14 00:00:00
SIAL,2006-04-25 00:00:00
SIAL,2006-07-25 00:00:00
SIAL,2006-10-26 00:00:00
SIAL,2007-02-13 00:00:00
SIAL,2007-04-24 00:00:00
SIAL,2007-07-24 00:00:00
SIAL,2007-10-23 00:00:00
SIAL,2009-07-23 00:00:00
SIAL,2010-10-21 00:00:00
SIAL,2011-07-26 00:00:00
SIAL,2014-10-23 00:00:00
SIAL,2015-02-12 00:00:00
SIAL,2015-05-07 00:00:00
SIAL,2015-07-30 00:00:00
SIAL,2015-11-05 00:00:00
SIAL,2016-02-11 00:00:00
SIRI,2007-03-01 00:00:00
SIRI,2009-03-10 00:00:00
SIRI,2009-11-05 00:00:00
SIRI,2017-07-25 00:00:00
SNDK,2006-01-26 00:00:00
SNDK,2015-10-21 00:00:00
SPLS,2017-08-16 00:00:00
SRCL,2006-02-07 00:00:00
SRCL,2006-04-26 00:00:00
SRCL,2006-07-27 00:00:00
SRCL,2006-10-25 00:00:00
SRCL,2007-02-07 00:00:00
SRCL,2007-04-26 00:00:00
SRCL,2007-07-26 00:00:00
SRCL,2009-02-27 00:00:00
SRCL,2017-04-27 00:00:00
SRCL,2017-07-27 00:00:00
STLD,2006-01-23 00:00:00
STLD,2006-04-19 00:00:00
STLD,2006-07-19 00:00:00
STLD,2006-10-18 00:00:00
STLD,2007-01-23 00:00:00
STLD,2007-04-16 00:00:00
STLD,2007-07-23 00:00:00
STLD,2007-10-16 00:00:00
STLD,2009-07-22 00:00:00
STLD,2017-07-17 00:00:00
STX,2009-11-04 00:00:00
STX,2017-05-05 00:00:00
STX,2017-08-01 00:00:00
SYMC,2017-08-03 00:00:00
TEVA,2017-08-03 00:00:00
TRIP,2011-09-22 00:00:00
TRIP,2011-09-22 00:00:00
TRIP,2011-09-22 00:00:00
TRIP,2011-09-22 00:00:00
TRIP,2011-09-22 00:00:00
TRIP,2011-09-22 00:00:00
TRIP,2011-09-22 00:00:00
TRIP,2011-09-22 00:00:00
TRIP,2011-09-22 00:00:00
TRIP,2011-09-22 00:00:00
TRIP,2012-01-13 00:00:00
TRIP,2012-02-08 00:00:00
TRIP,2012-05-01 00:00:00
TRIP,2017-05-03 00:00:00
TRIP,2017-08-02 00:00:00
TSCO,2006-02-01 00:00:00
TSCO,2006-04-26 00:00:00
TSCO,2006-07-26 00:00:00
TSCO,2006-10-25 00:00:00
TSCO,2007-01-31 00:00:00
TSCO,2007-04-25 00:00:00
TSCO,2007-07-25 00:00:00
TSCO,2008-07-23 00:00:00
TSCO,2010-01-27 00:00:00
TSCO,2010-04-21 00:00:00
TSCO,2010-07-21 00:00:00
TSCO,2010-10-20 00:00:00
TSCO,2011-01-26 00:00:00
TSCO,2011-04-20 00:00:00
TSCO,2017-07-26 00:00:00
TSLA,2010-06-28 00:00:00
TSLA,2010-06-28 00:00:00
TSLA,2010-08-04 00:00:00
TSLA,2010-11-09 00:00:00
TSLA,2011-02-15 00:00:00
TSLA,2011-05-04 00:00:00
TSLA,2017-08-02 00:00:00
TXN,2017-07-24 00:00:00
UAL,2007-04-25 00:00:00
UAL,2007-07-24 00:00:00
UAL,2007-10-23 00:00:00
UAL,2008-01-22 00:00:00
UAL,2008-04-22 00:00:00
UAL,2008-07-22 00:00:00
UAL,2008-10-21 00:00:00
UAL,2010-01-27 00:00:00
UAL,2010-04-27 00:00:00
UAL,2010-10-21 00:00:00
UAL,2011-01-26 00:00:00
UAL,2011-04-21 00:00:00
UAL,2017-04-19 00:00:00
UAL,2017-07-18 00:00:00
URBN,2006-03-09 00:00:00
URBN,2006-05-11 00:00:00
URBN,2006-08-10 00:00:00
URBN,2006-11-09 00:00:00
URBN,2007-03-08 00:00:00
URBN,2007-05-10 00:00:00
URBN,2009-05-14 00:00:00
URBN,2010-03-04 00:00:00
URBN,2010-05-13 00:00:00
URBN,2010-08-16 00:00:00
URBN,2017-08-15 00:00:00
VIAB,2006-02-23 00:00:00
VIAB,2006-05-11 00:00:00
VIAB,2006-08-09 00:00:00
VIAB,2006-11-09 00:00:00
VIAB,2007-03-01 00:00:00
VIAB,2007-05-10 00:00:00
VIAB,2007-08-02 00:00:00
VIAB,2007-11-02 00:00:00
VIAB,2008-02-28 00:00:00
VIAB,2008-05-02 00:00:00
VIAB,2008-07-29 00:00:00
VIAB,2008-11-03 00:00:00
VIAB,2009-02-12 00:00:00
VIAB,2009-04-30 00:00:00
VIAB,2013-01-31 00:00:00
VIAB,2015-01-29 00:00:00
VIAB,2015-04-30 00:00:00
VIAB,2015-08-06 00:00:00
VIAB,2017-04-27 00:00:00
VIAB,2017-08-03 00:00:00
VIP,2016-02-17 00:00:00
VIP,2017-02-27 00:00:00
VOD,2007-07-19 00:00:00
VOD,2008-01-31 00:00:00
VOD,2008-05-27 00:00:00
VOD,2008-07-22 00:00:00
VOD,2008-11-11 00:00:00
VOD,2009-02-03 00:00:00
VOD,2009-05-19 00:00:00
VOD,2009-07-24 00:00:00
VOD,2009-11-10 00:00:00
VOD,2010-02-04 00:00:00
VOD,2010-05-18 00:00:00
VOD,2010-07-23 00:00:00
VOD,2011-02-03 00:00:00
VOD,2011-02-03 00:00:00
VOD,2011-05-17 00:00:00
VOD,2011-11-08 00:00:00
VOD,2012-05-22 00:00:00
VOD,2013-07-19 00:00:00
VOD,2013-11-12 00:00:00
VOD,2015-11-10 00:00:00
VOD,2016-02-04 00:00:00
VOD,2016-07-22 00:00:00
VOD,2017-02-02 00:00:00
VRSK,2009-05-29 00:00:00
VRSK,2009-09-29 00:00:00
VRSK,2009-11-16 00:00:00
VRSK,2010-03-09 00:00:00
VRSK,2010-05-06 00:00:00
VRSK,2010-08-04 00:00:00
VRSK,2010-11-03 00:00:00
VRSK,2011-02-28 00:00:00
VRSK,2011-05-03 00:00:00
VRSK,2017-08-01 00:00:00
VRSN,2006-01-26 00:00:00
VRSN,2007-07-12 00:00:00
VRSN,2007-07-12 00:00:00
VRSN,2007-07-16 00:00:00
VRSN,2009-11-05 00:00:00
VRSN,2017-07-27 00:00:00
VRTX,2009-04-16 00:00:00
VRTX,2009-08-05 00:00:00
VRTX,2010-04-21 00:00:00
VRTX,2010-07-28 00:00:00
VRTX,2010-10-25 00:00:00
VRTX,2011-02-03 00:00:00
VRTX,2011-05-03 00:00:00
VRTX,2017-07-26 00:00:00
WDC,2006-04-27 00:00:00
WDC,2006-07-27 00:00:00
WDC,2006-11-02 00:00:00
WDC,2007-01-25 00:00:00
WDC,2007-04-26 00:00:00
WDC,2007-07-26 00:00:00
WDC,2007-11-01 00:00:00
WDC,2008-01-23 00:00:00
WDC,2008-04-24 00:00:00
WDC,2008-07-24 00:00:00
WDC,2008-10-23 00:00:00
WDC,2009-01-28 00:00:00
WDC,2009-04-23 00:00:00
WDC,2009-07-28 00:00:00
WDC,2009-10-22 00:00:00
WDC,2010-01-21 00:00:00
WDC,2010-04-22 00:00:00
WDC,2010-07-21 00:00:00
WDC,2010-10-19 00:00:00
WDC,2011-01-18 00:00:00
WDC,2011-04-20 00:00:00
WDC,2011-07-21 00:00:00
WDC,2011-10-19 00:00:00
WDC,2012-01-23 00:00:00
WDC,2012-04-26 00:00:00
WDC,2012-07-25 00:00:00
WDC,2012-10-22 00:00:00
WDC,2013-01-23 00:00:00
WDC,2013-04-24 00:00:00
WDC,2013-07-24 00:00:00
WDC,2013-10-24 00:00:00
WDC,2014-01-22 00:00:00
WDC,2014-04-30 00:00:00
WDC,2014-07-30 00:00:00
WDC,2014-10-28 00:00:00
WDC,2015-01-27 00:00:00
WDC,2015-04-28 00:00:00
WDC,2015-07-29 00:00:00
WDC,2015-10-21 00:00:00
WDC,2016-01-28 00:00:00
WDC,2016-04-28 00:00:00
WDC,2016-07-28 00:00:00
WDC,2016-10-26 00:00:00
WDC,2017-01-25 00:00:00
WDC,2017-04-27 00:00:00
WDC,2017-07-27 00:00:00
WFM,2006-02-08 00:00:00
WFM,2006-05-03 00:00:00
WFM,2006-07-31 00:00:00
WFM,2006-11-02 00:00:00
WFM,2009-11-04 00:00:00
WFM,2017-05-03 00:00:00
WFM,2017-07-26 00:00:00
WYNN,2006-02-23 00:00:00
WYNN,2006-05-03 00:00:00
WYNN,2006-08-01 00:00:00
WYNN,2006-11-07 00:00:00
WYNN,2007-02-28 00:00:00
WYNN,2007-05-07 00:00:00
WYNN,2007-10-30 00:00:00
WYNN,2016-08-03 00:00:00
WYNN,2017-02-09 00:00:00
WYNN,2017-05-04 00:00:00
WYNN,2017-07-27 00:00:00
XLNX,2008-07-16 00:00:00
XLNX,2010-01-20 00:00:00
XLNX,2010-07-21 00:00:00
XLNX,2017-07-26 00:00:00
XRAY,2006-02-08 00:00:00
XRAY,2006-05-04 00:00:00
XRAY,2006-07-26 00:00:00
XRAY,2006-11-01 00:00:00
XRAY,2007-02-06 00:00:00
XRAY,2007-04-30 00:00:00
XRAY,2007-07-31 00:00:00
XRAY,2008-07-29 00:00:00
XRAY,2017-08-04 00:00:00
YHOO,2010-07-20 00:00:00
YHOO,2010-10-19 00:00:00
YHOO,2016-10-18 00:00:00
YHOO,2017-01-23 00:00:00
YHOO,2017-04-18 00:00:00
YHOO,2017-07-17 00:00:00
INCY,2006-02-16 00:00:00
INCY,2006-05-04 00:00:00
INCY,2006-07-27 00:00:00
INCY,2006-11-02 00:00:00
INCY,2007-02-15 00:00:00
INCY,2007-05-03 00:00:00
INCY,2007-07-26 00:00:00
INCY,2007-11-01 00:00:00
INCY,2008-02-14 00:00:00
INCY,2008-04-30 00:00:00
INCY,2008-07-29 00:00:00
INCY,2008-11-06 00:00:00
INCY,2010-05-06 00:00:00
INCY,2011-10-27 00:00:00
INCY,2017-08-08 00:00:00
PYPL,2015-07-29 00:00:00
PYPL,2015-10-28 00:00:00
PYPL,2016-01-27 00:00:00
PYPL,2017-07-20 00:00:00
CSX,2006-01-24 00:00:00
CSX,2006-04-18 00:00:00
CSX,2006-07-18 00:00:00
CSX,2006-10-17 00:00:00
CSX,2007-01-22 00:00:00
CSX,2007-04-17 00:00:00
CSX,2009-04-14 00:00:00
CSX,2010-07-12 00:00:00
CSX,2011-07-19 00:00:00
CSX,2017-04-11 00:00:00
CSX,2017-07-12 00:00:00
NTES,2017-02-22 00:00:00
NTES,2017-08-16 00:00:00
